id,title,price,images,description,tags,slug
178,Чехол Флагманский Pixel-178,33334,https://picsum.photos/seed/product-178-img-0/600/600;https://picsum.photos/seed/product-178-img-1/600/600;https://picsum.photos/seed/product-178-img-2/600/600;https://picsum.photos/seed/product-178-img-3/600/600;https://picsum.photos/seed/product-178-img-4/600/600,"Описание товара Чехол Флагманский Pixel-178. Это отличный выбор, если вы ищете чехол. В комплекте 5 фото.",чехол;флагман,chekhol-flagmanskiy-pixel-178
179,Наушники Мощный Pixel-179,48730,https://picsum.photos/seed/product-179-img-0/600/600;https://picsum.photos/seed/product-179-img-1/600/600;https://picsum.photos/seed/product-179-img-2/600/600;https://picsum.photos/seed/product-179-img-3/600/600,"Описание товара Наушники Мощный Pixel-179. Это отличный выбор, если вы ищете наушники. В комплекте 4 фото.",наушники;мощный,naushniki-moshchnyy-pixel-179
180,Чехол Мощный Pixel-180,1254,https://picsum.photos/seed/product-180-img-0/600/600;https://picsum.photos/seed/product-180-img-1/600/600;https://picsum.photos/seed/product-180-img-2/600/600,"Описание товара Чехол Мощный Pixel-180. Это отличный выбор, если вы ищете чехол. В комплекте 3 фото.",чехол;мощный,chekhol-moshchnyy-pixel-180
181,Наушники Быстрый Pixel-181,19290,https://picsum.photos/seed/product-181-img-0/600/600;https://picsum.photos/seed/product-181-img-1/600/600;https://picsum.photos/seed/product-181-img-2/600/600;https://picsum.photos/seed/product-181-img-3/600/600;https://picsum.photos/seed/product-181-img-4/600/600,"Описание товара Наушники Быстрый Pixel-181. Это отличный выбор, если вы ищете наушники. В комплекте 5 фото.",наушники;быстрый,naushniki-bystryy-pixel-181
182,Часы Красный Pixel-182,48835,https://picsum.photos/seed/product-182-img-0/600/600;https://picsum.photos/seed/product-182-img-1/600/600;https://picsum.photos/seed/product-182-img-2/600/600;https://picsum.photos/seed/product-182-img-3/600/600,"Описание товара Часы Красный Pixel-182. Это отличный выбор, если вы ищете часы. В комплекте 4 фото.",часы;красный,chasy-krasnyy-pixel-182
183,Смартфон Бюджетный Pixel-183,21012,https://picsum.photos/seed/product-183-img-0/600/600;https://picsum.photos/seed/product-183-img-1/600/600,"Описание товара Смартфон Бюджетный Pixel-183. Это отличный выбор, если вы ищете смартфон. В комплекте 2 фото.",смартфон;бюджет,smartfon-byudzhetnyy-pixel-183
184,Смартфон Мощный Pixel-184,25610,https://picsum.photos/seed/product-184-img-0/600/600;https://picsum.photos/seed/product-184-img-1/600/600;https://picsum.photos/seed/product-184-img-2/600/600;https://picsum.photos/seed/product-184-img-3/600/600,"Описание товара Смартфон Мощный Pixel-184. Это отличный выбор, если вы ищете смартфон. В комплекте 4 фото.",смартфон;мощный,smartfon-moshchnyy-pixel-184
185,Наушники Флагманский Pixel-185,33923,https://picsum.photos/seed/product-185-img-0/600/600;https://picsum.photos/seed/product-185-img-1/600/600;https://picsum.photos/seed/product-185-img-2/600/600;https://picsum.photos/seed/product-185-img-3/600/600;https://picsum.photos/seed/product-185-img-4/600/600,"Описание товара Наушники Флагманский Pixel-185. Это отличный выбор, если вы ищете наушники. В комплекте 5 фото.",наушники;флагман,naushniki-flagmanskiy-pixel-185
186,Часы Флагманский Pixel-186,15334,https://picsum.photos/seed/product-186-img-0/600/600;https://picsum.photos/seed/product-186-img-1/600/600;https://picsum.photos/seed/product-186-img-2/600/600,"Описание товара Часы Флагманский Pixel-186. Это отличный выбор, если вы ищете часы. В комплекте 3 фото.",часы;флагман,chasy-flagmanskiy-pixel-186
187,Часы Стильный Pixel-187,19318,https://picsum.photos/seed/product-187-img-0/600/600;https://picsum.photos/seed/product-187-img-1/600/600;https://picsum.photos/seed/product-187-img-2/600/600,"Описание товара Часы Стильный Pixel-187. Это отличный выбор, если вы ищете часы. В комплекте 3 фото.",часы;стильный,chasy-stilnyy-pixel-187
188,Часы Мощный Pixel-188,11528,https://picsum.photos/seed/product-188-img-0/600/600;https://picsum.photos/seed/product-188-img-1/600/600;https://picsum.photos/seed/product-188-img-2/600/600;https://picsum.photos/seed/product-188-img-3/600/600,"Описание товара Часы Мощный Pixel-188. Это отличный выбор, если вы ищете часы. В комплекте 4 фото.",часы;мощный,chasy-moshchnyy-pixel-188
189,Часы Флагманский Pixel-189,45572,https://picsum.photos/seed/product-189-img-0/600/600;https://picsum.photos/seed/product-189-img-1/600/600,"Описание товара Часы Флагманский Pixel-189. Это отличный выбор, если вы ищете часы. В комплекте 2 фото.",часы;флагман,chasy-flagmanskiy-pixel-189
190,Часы Стильный Pixel-190,31333,https://picsum.photos/seed/product-190-img-0/600/600;https://picsum.photos/seed/product-190-img-1/600/600;https://picsum.photos/seed/product-190-img-2/600/600,"Описание товара Часы Стильный Pixel-190. Это отличный выбор, если вы ищете часы. В комплекте 3 фото.",часы;стильный,chasy-stilnyy-pixel-190
191,Чехол Стильный Pixel-191,37831,https://picsum.photos/seed/product-191-img-0/600/600;https://picsum.photos/seed/product-191-img-1/600/600;https://picsum.photos/seed/product-191-img-2/600/600;https://picsum.photos/seed/product-191-img-3/600/600;https://picsum.photos/seed/product-191-img-4/600/600,"Описание товара Чехол Стильный Pixel-191. Это отличный выбор, если вы ищете чехол. В комплекте 5 фото.",чехол;стильный,chekhol-stilnyy-pixel-191
192,Наушники Быстрый Pixel-192,20645,https://picsum.photos/seed/product-192-img-0/600/600;https://picsum.photos/seed/product-192-img-1/600/600;https://picsum.photos/seed/product-192-img-2/600/600,"Описание товара Наушники Быстрый Pixel-192. Это отличный выбор, если вы ищете наушники. В комплекте 3 фото.",наушники;быстрый,naushniki-bystryy-pixel-192
193,Наушники Стильный Pixel-193,22886,https://picsum.photos/seed/product-193-img-0/600/600;https://picsum.photos/seed/product-193-img-1/600/600;https://picsum.photos/seed/product-193-img-2/600/600;https://picsum.photos/seed/product-193-img-3/600/600,"Описание товара Наушники Стильный Pixel-193. Это отличный выбор, если вы ищете наушники. В комплекте 4 фото.",наушники;стильный,naushniki-stilnyy-pixel-193
194,Чехол Красный Pixel-194,12602,https://picsum.photos/seed/product-194-img-0/600/600;https://picsum.photos/seed/product-194-img-1/600/600,"Описание товара Чехол Красный Pixel-194. Это отличный выбор, если вы ищете чехол. В комплекте 2 фото.",чехол;красный,chekhol-krasnyy-pixel-194
195,Ноутбук Красный Pixel-195,45354,https://picsum.photos/seed/product-195-img-0/600/600;https://picsum.photos/seed/product-195-img-1/600/600;https://picsum.photos/seed/product-195-img-2/600/600,"Описание товара Ноутбук Красный Pixel-195. Это отличный выбор, если вы ищете ноутбук. В комплекте 3 фото.",ноутбук;красный,noutbuk-krasnyy-pixel-195
196,Ноутбук Бюджетный Pixel-196,12838,https://picsum.photos/seed/product-196-img-0/600/600;https://picsum.photos/seed/product-196-img-1/600/600,"Описание товара Ноутбук Бюджетный Pixel-196. Это отличный выбор, если вы ищете ноутбук. В комплекте 2 фото.",ноутбук;бюджет,noutbuk-byudzhetnyy-pixel-196
197,Ноутбук Стильный Pixel-197,26314,https://picsum.photos/seed/product-197-img-0/600/600;https://picsum.photos/seed/product-197-img-1/600/600;https://picsum.photos/seed/product-197-img-2/600/600,"Описание товара Ноутбук Стильный Pixel-197. Это отличный выбор, если вы ищете ноутбук. В комплекте 3 фото.",ноутбук;стильный,noutbuk-stilnyy-pixel-197
